926d725230b039d1a4123055f43641e52621c577	10.1002/14651858.CD007853.pub2	21328302	Screening for testicular cancer	BACKGROUND: Testicular cancer commonly affects men aged between 20 and 35 years. Screening for testicular cancer may reduce both morbidity and mortality, yet the effectiveness of any method is unknown. Equally, screening may also promote treatment procedures that are unwarranted or may adversely affect the health outcomes of the patient with no net benefit. Additionally, many organisations recommend against screening for testicular cancer due to the low incidence of testicular cancer and favourable outcomes in the absence of screening. OBJECTIVES: The primary objective of this review is to determine whether screening for testicular cancer (physician or patient self-examination) reduces testicular cancer-specific mortality. The secondary objective of this review is to determine impact of screening for testicular cancer on quality of life and adverse outcomes. SEARCH METHODS: Electronic searches were conducted across MEDLINE, CINAHL, the Cochrane Central Register of Controlled Trials (CENTRAL) and PsychINFO through 9 June 2010. SELECTION CRITERIA: All published randomised controlled trials (RCTs) of screening versus no screening for testicular cancer were eligible for inclusion in this review. DATA COLLECTION AND ANALYSIS: The search identified 19 potentially relevant articles, which were selected for full text review. None of the articles that were reviewed were evaluated as eligible for inclusion in this review. MAIN RESULTS: There are no published RCTs evaluating the effectiveness of screening for testicular cancer. AUTHORS' CONCLUSIONS: Patients with increased clinical risk factors for testicular cancer, including a family history of testicular cancer, undescended testis (cryptorchidism) or testicular atrophy should be informed by their physicians of their potential increased risk of testicular cancer, along with potential benefits and harms associated with screening.
77ac416310002d6a4529dfdaa781fe2ead228811	10.1046/j.1365-2257.2000.00270.x	10792394	Autologous stem cell transplantation for malignancy: a systematic review of the literature.	A systematic review of the literature was undertaken to assess what published evidence is currently available to support the increasing use of autologous stem cell transplantation (ASCT), and to evaluate the published data with regard to the comparative cost of high-dose and conventional therapy. The review aimed to identify all published, randomized controlled trials (RCTs) comparing high-dose therapy (HDT) with ASCT versus conventional chemotherapy (CC) in acute lymphoblastic leukaemia, non-Hodgkin's lymphoma, Hodgkin's disease, multiple myeloma, and breast, lung, testicular and ovarian cancer. The review also aimed to identify all studies that had compared the cost of the two treatment strategies. Reports were identified by systematic searches of Cancerlit, Embase and Medline, and handsearching of several conference proceedings. Where possible, pooled odds ratios (ORs) were calculated according to the fixed-effect model. A total of 18 randomized trials were identified in acute lymphoblastic leukaemia, non-Hodgkin's lymphoma, Hodgkin's disease, multiple myeloma, and breast, lung and testicular cancer. Trials were generally small and no disease site had sufficient information to determine reliably whether high-dose therapy with autologous transplant is more effective than CC. Five studies were identified that compared the cost of the two treatments. These found the cost of HDT to be between one and four times higher than that of CC. Further randomized trials are required. Where appropriate, these should include economic assessment and assessments of long-term toxicity.
f0d54948554f699b11c782539afcdf9aae8ebe68	10.1186/1472-6963-8-141	18598339	What works with men? A systematic review of health promoting interventions targeting men.	BACKGROUND: Encouraging men to make more effective use of (preventive) health services is considered one way of improving their health. The aim of this study was to appraise the available evidence of effective interventions aimed at improving men's health. METHODS: Systematic review of relevant studies identified through 14 electronic databases and other information resources. Results were pooled within health topic and described qualitatively. RESULTS: Of 11,749 citations screened, 338 articles were assessed and 27 met our inclusion criteria. Most studies were male sex-specific, i.e. prostate cancer screening and testicular self-examination. Other topics included alcohol, cardiovascular disease, diet and physical activity, skin cancer and smoking cessation. Twenty-three interventions were effective or partially effective and 18 studies satisfied all quality criteria. CONCLUSION: Most of the existing evidence relates to male sex-specific health problems as opposed to general health concerns relevant to both men and women. There is little published evidence on how to improve men's uptake of services. We cannot conclude from this review that targeting men works better than providing services for all people. Large-scale studies are required to help produce evidence that is sufficiently robust to add to the small evidence base that currently exists in this field.
ff00ad859b5ceec2b30e220d3748bd95b25eeee2	10.1016/j.critrevonc.2007.04.014	17644403	A comprehensive systematic review of testicular germ cell tumor surveillance.	BACKGROUND: Testicular cancer is the most common malignancy in men aged 15-34, and its incidence has been increasing over the past half-century. Survival for stage I testis cancer approaches 100% regardless of management strategy which is often dictated by other factors such as perceived morbidity. Advances in treatment have attempted to decrease morbidity and surveillance is thought to achieve this goal. METHODS: An English language literature search of MEDLINE from 1966 to December 2005 and CINAHL from 1982 to December 2005 was conducted using a broad search strategy. Comparative and descriptive original articles on outcomes of seminoma or NSGCT surveillance would be deemed eligible and review articles containing no original data were omitted. One hundred and thirty-eight articles were selected for formal review, during which a database was compiled that documented the first author, publication year, tumor histologic type, study purpose or topic(s), methodology, sample size, median follow-up, and relevant results. RESULTS: Most evidence for the efficacy of surveillance is from descriptive series or non-experimental comparative studies. Relapse occurs in approximately 28% and 17% of surveillance patients in NSGCT and seminoma, respectively, and cause-specific survival is approximately 98% and 100%, respectively. Compliance with surveillance ranges from poor to adequate, however there is no evidence that compliance impacts clinical outcome. Cost analyses have yielded inconsistent results when comparing treatment modalities. There is scant literature on quality of life and psychosocial issues and results are inconsistent. Active surveillance appears to be appropriate and perhaps optimal first line management of clinical stage I seminoma and non-seminomatous germ cell tumors. Further quantitative and qualitative research is warranted to deepen understanding of these issues that may impact treatment decision-making.
85520a5346b1bc973757d1a47707529e328a02b6	10.1007/s00383-004-1198-3	15221359	Hormonal cryptorchidism therapy: systematic review with metanalysis of randomized clinical trials.	The importance of cryptorchidism treatment concerns the possibility of diminishing risk of malignant degeneration and improving fertility. Success rates of hormonal treatment vary: 0-55% with human chorionic gonadotropin (hCG) and 9-78% with gonadotropin-releasing hormone (GnRH). Due to uncertainties regarding the effectiveness of this treatment, a systematic review and meta-analysis of randomized controlled trials (RCTs) on hormonal cryptorchidism treatment was done using the methodology of Cochrane Collaboration. Two studies compared hCG with GnRH, with a testicular descent rate of 25% vs. 18%, respectively. Nine trials compared intranasal LHRH with placebo, with complete testicular descent rates of 19% vs. 5%. Two other studies comparing doses and administration intervals could not be pooled together due to heterogeneity. With the information analyzed until the present, the evidence for the use of hCG vs. GnRH shows advantages for hCG, and this review also shows that there is evidence that luteinizing hormone releasing hormone (LHRH) is more effective than placebo. But because this evidence is based on few trials, with small sample sizes and moderated risk of bias, this treatment cannot be recommended for everyone, and there is no evidence that supports hCG's use in larger doses and larger intervals. Results from this systematic review are important for developing better RCTs that may decrease the uncertainty of cryptorchidism treatment.
8cb09c96cafd105d6d6b99dca5ba2ebc503dd70e	10.1016/j.clon.2009.08.006	19775876	Management of stage I seminomatous testicular cancer: a systematic review.	The treatment options available for the management of stage I seminoma consist of either a surveillance strategy or adjuvant therapy after orchidectomy. A systematic review was undertaken to identify the optimal management strategy. The MEDLINE and EMBASE databases, in addition to the American Society of Clinical Oncology Meeting Proceedings, were searched for the period 1981 to May 2007. Studies were eligible for inclusion if they discussed at least one of survival, recurrence, second malignancy, cardiac toxicity, or quality of life for patients with stage I seminoma. A search update was carried out in June 2009. Fifty-four reports satisfied the eligibility criteria, including seven clinical practice guidelines, one systematic review, three randomised controlled trials focused on treatment options, 26 non-randomised studies of treatment options, and 15 non-randomised long-term toxicity studies. The existing data suggest that virtually all patients with stage I testicular seminoma are cured regardless of the post-orchidectomy management. The 5-year survival reported in all the studies identified in this systematic review was over 95%, regardless of the management strategy, including surveillance alone with no adjuvant therapy. In conclusion, to date, the optimal management of stage I seminoma remains to be defined. Surveillance seems to be the preferable option, as this strategy minimises the toxicity that might be associated with adjuvant treatment, while preserving high long-term cure rates. The currently available evidence should be presented to patients in order to select the most appropriate option for the individual.
16a47bf8d4c0ea707f4babf5bd5935f4f0571504	10.1001/jama.299.6.672	18270356	Medical treatment of advanced testicular cancer.	CONTEXT: The medical treatment of advanced testicular germ cell tumors has changed over the past 30 years, with long-term survival now achieved in the majority of patients. Clinicians need to be familiar with the available treatment regimens for testicular cancer and their associated toxic effects. OBJECTIVE: To review the treatments used for advanced testicular germ cell tumors and their associated short-term and long-term complications. EVIDENCE ACQUISITION: A search was performed of all English-language literature (1966 to October 2007) within the MEDLINE database using the terms neoplasms, germ cell, or embryonal or testicular neoplasms restricted to humans, drug therapy, complications, and mortality. The Cochrane Register of Controlled Trials Databases (through October 2007) was also searched using the terms testicular cancer or germ cell tumors. Bibliographies were reviewed to extract other relevant articles. One hundred eighty-six articles were selected based on pertinence to advanced testicular cancer treatment, associated complications, and late relapses with an emphasis on randomized controlled trials. DATA SYNTHESIS: The treatment of advanced testicular germ cell tumors with cisplatin combination chemotherapy is based on risk stratification (good, intermediate, or poor prognosis) according to pretreatment clinical features of prognostic value. Clinical trials have demonstrated that approximately 90% of patients classified as having a good prognosis achieve a durable complete remission to either 4 cycles of etoposide and cisplatin or 3 cycles of cisplatin, etoposide, and bleomycin. Complete responses are achieved less frequently for patients with intermediate- and poor-risk germ cell tumors, in whom 4 cycles of bleomycin, etoposide, and cisplatin remains the standard of care. Second- and third-line programs, including high-dose chemotherapy, also have curative potential. Chronic toxicities associated with therapy include cardiovascular disease, infertility, and secondary malignancies. Late relapses may also occur. CONCLUSIONS: Clinical trials have led to evidence-based treatment recommendations for advanced testicular cancer based on risk stratification. Clinicians should be familiar with the potential complications of these therapies.
22fe53c1ca6c5ea43ff217401a4ebbae3ffde6dd		21682088	The predictors of the efficacy of high-dose chemotherapy and stem cell support in the management of metastatic germ cell cancer.	OBJECTIVES: We aimed to analyze the predictors of outcome in metastatic germ cell cancer (MGCC) patients treated with High-dose Chemotherapy (HDC) and stem cell rescue. BACKGROUND: Various prognostic factors have been suggested in the treatment of metastatic germ cell cancer. However, there is no comprehensive evaluation of independent prognostic factors for the efficacy of HDC in published patient cohorts. METHODS: Thirty-two published patient cohorts with MGCC (encompassing 2176 patients; 510 patients treated upfront and 1666 at relapse) were identified from PUBMED and Cochrane Registry of Clinical Trials. Weighted Regression Analyses of these trials were conducted to define prognosticators. RESULTS: Independent correlates of overall survival (OAS) when all trials were considered were line of chemotherapy index, an indicator of line of HDC utilization (1st line: 71% vs 2nd or higher line: 40%, p < 0.001), and number of HDC cycles administered (1 cycle: 43%, 1 to 2 cycles: 43%, 2 or more cycles: 64%, p = 0.021). In cohorts having HDC for relapsed disease, lower line of chemotherapy index again (p = 0.004), and higher median age (p = 0.023) were independently associated with better OAS. In trials utilizing upfront HDC, higher number of chemotherapeutics in the HDC regimen was marginally linked with improved OAS (p = 0.047). CONCLUSION: The efficacy of various forms of HDC in MGCC patients with diverse prognostic factors may vary both as an initial or salvage therapy. Clinicians need to be aware of these factors for optimal patient selection for HDC in MGCC (Tab. 3, Fig. 2, Ref. 54).
ca9f651dca2c5ca14cb9536563a64b56c7e6b44d	10.1016/j.juro.2007.05.166	17706709	Prepubertal orchiopexy for cryptorchidism may be associated with lower risk of testicular cancer.	PURPOSE: Current indications for orchiopexy are to decrease the risk of infertility and to facilitate testicular self-examination. Although the increased risk of germ cell cancer in cryptorchid testes is undisputed, it is unclear whether orchiopexy affects the natural history of testis cancer development. We hypothesize that early orchiopexy is protective against subsequent development of testicular germ cell cancer. MATERIALS AND METHODS: We conducted a systematic review and meta-analysis of the literature. Studies pertaining to cryptorchidism and testicular cancer risk were retrieved by searching MEDLINE, BIOSIS and the Cochrane Library, using cryptorchidism as a keyword, combined with treatment, orchiopexy, testis and cancer. For data extraction exposure was dichotomized to orchiopexy before or after age 10 to 11 years, while outcome was defined as the development of testicular germ cell cancer. Summary risk measures were calculated using the random effects model. RESULTS: Four studies met our criteria. Review of all studies revealed an increased risk of testicular cancer if orchiopexy was delayed until after age 10 to 11 years or was never performed. Odds ratios ranged from 2.9 to 32.0. Meta-analysis showed that testicular cancer was nearly 6 times more likely (OR 5.8 [1.8, 19.3]) to develop in men in whom orchiopexy was delayed or was not performed, compared to those in whom it was performed early. CONCLUSIONS: Prepubertal orchiopexy may decrease the risk of testicular cancer. Thus, early surgical intervention is indicated in children with cryptorchidism. These findings suggest that the testicular environment, as well as underlying genetics, may have a role in testicular carcinogenesis.
8039fe35917ef331f3c44ab33be1108a5826e658	10.1023/A:1026468707362	11286005	Sexual functioning after treatment for testicular cancer--review and meta-analysis of 36 empirical studies between 1975-2000.	Literature concerning sexual functioning after treatment for testicular cancer from 1975-2000 is reviewed. After a literature search in Medline and Psylit was conducted, as well as a search for cross-references made, a meta-analysis was performed. To describe sexual functioning, several aspects of the sexual response cycle were used: sexual desire, sexual arousal, erection, and orgasm; ejaculatory function, sexual activity, and sexual satisfaction were used as well. The number of patients included in the studies as well as treatment modalities were taken into account. A total of 36 relevant studies was screened (28 retrospective and 7 prospective studies), concerning 2,786 cases of testicular cancer. Meta-analysis revealed that ejaculatory dysfunction was reported most frequently and was related to surgery in the retroperitoneal area. Erectile dysfunction was related to irradiation, but was reported least frequently. Other sexual functions were not related to treatment modality. Meta-analysis revealed no deterioration of sexual functioning in the course of time, except a decrease in sexual desire and an increase in sexual satisfaction. Retrospective studies reported more sexual dysfunction than did prospective studies. Detailed analysis of separate studies, however, revealed a wide variation in reported sexual morbidity, as well as in assessment methods. Somatic consequences of disease and treatment may reduce ejaculation; however, other aspects of sexual functioning are not clearly related to disease- or treatment-related factors and may instead refer to a psychological vulnerability caused by one's confrontation with a life-threatening, genito-urinary disease, such as testicular cancer.
